ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
101956,Cotizante101956,1982-07-12,F,25728.259599807592,true,true
295089,Cotizante295089,1980-08-10,M,41165.554628731246,false,true
184252,Cotizante184252,1980-06-22,M,45127.14974050912,false,true
808687,Cotizante808687,1982-01-26,F,49008.64218098415,true,false
81953,Cotizante81953,1991-03-20,F,21340.212703644105,true,true
986779,Cotizante986779,1984-06-11,M,20965.67514655852,true,false
713628,Cotizante713628,1967-06-03,M,47554.9088847089,true,false
473637,Cotizante473637,1967-08-26,M,48994.75240512066,true,false
427480,Cotizante427480,1961-08-11,M,24700.311140838116,false,true
632281,Cotizante632281,1982-02-14,M,20035.278988381626,true,true
516482,Cotizante516482,1951-09-03,M,36573.477105036916,true,false
989642,Cotizante989642,1979-01-15,M,45012.80233348349,true,true
777651,Cotizante777651,1958-11-01,F,42133.331802925226,false,false
909242,Cotizante909242,1999-03-07,F,25807.087844599722,false,false
302778,Cotizante302778,1952-03-27,F,26014.200745844217,true,true
951017,Cotizante951017,1959-03-28,F,36585.02761557371,false,true
969764,Cotizante969764,1980-09-17,M,20458.781987637954,true,true
491281,Cotizante491281,1999-10-25,F,49220.0231505607,false,true
108700,Cotizante108700,1959-12-05,M,47640.592412265316,true,false
866159,Cotizante866159,1986-06-23,F,45316.319009114835,true,false
642906,Cotizante642906,1972-06-09,M,31545.338524599723,true,true
659294,Cotizante659294,1960-05-27,F,36780.39524550512,true,true
234481,Cotizante234481,1952-11-08,F,32147.96242533336,false,true
999785,Cotizante999785,1971-01-14,M,48863.61842770329,true,true
466674,Cotizante466674,1956-03-01,F,49520.87808183671,true,false
222873,Cotizante222873,1970-02-17,M,25618.712100957877,false,true
357367,Cotizante357367,1986-04-28,F,43697.630794176555,false,false
146269,Cotizante146269,1950-06-17,F,20808.7787362317,false,true
43273,Cotizante43273,1972-01-23,M,30056.578455513132,true,false
284187,Cotizante284187,1989-08-16,F,34349.2317314707,true,true
473087,Cotizante473087,1986-04-12,F,31590.810966459412,false,true
585282,Cotizante585282,1957-09-26,F,26231.417962956522,true,false
