ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
896665,Cotizante896665,1982-10-09,F,30507.98404764835,false,false
563723,Cotizante563723,1973-06-28,F,22870.70618863968,true,false
767142,Cotizante767142,1978-02-15,F,28264.617251739262,true,false
779919,Cotizante779919,1958-08-12,F,28229.117475466537,false,true
517202,Cotizante517202,1959-11-16,M,30143.81101354362,true,true
660944,Cotizante660944,1956-07-15,F,31953.39527140962,false,true
95594,Cotizante95594,1965-12-10,F,43728.73050978518,true,false
71740,Cotizante71740,1989-08-28,F,34085.420056858886,false,false
768270,Cotizante768270,1988-11-25,M,49755.47805378593,true,true
678973,Cotizante678973,1987-09-22,F,46745.50612206895,true,true
376278,Cotizante376278,1986-02-02,F,26322.920143826144,false,true
533711,Cotizante533711,1984-09-21,F,35331.22252817604,true,false
298371,Cotizante298371,1965-08-17,F,36418.05909894794,true,true
493343,Cotizante493343,1975-10-20,M,37359.71312177612,false,true
733628,Cotizante733628,1952-05-28,F,29113.94774344482,true,true
869334,Cotizante869334,1966-09-09,M,40761.56678088114,false,false
665644,Cotizante665644,1967-04-16,M,34098.661120525314,true,false
10585,Cotizante10585,1952-03-18,F,40015.64761148888,true,false
704999,Cotizante704999,1973-07-19,M,34983.59494106299,true,false
563490,Cotizante563490,1962-01-05,F,35503.70679450343,true,false
669884,Cotizante669884,1953-02-08,M,25713.063634763043,true,true
8110,Cotizante8110,1957-01-02,F,26463.878224878375,true,true
360796,Cotizante360796,1958-01-15,F,38718.12350612227,false,true
276265,Cotizante276265,1995-10-18,F,49391.582883896364,false,false
980972,Cotizante980972,1953-06-23,F,28137.847123628668,false,false
142056,Cotizante142056,1975-04-17,F,26806.277582533257,true,true
68732,Cotizante68732,1987-11-13,M,39088.04597592614,true,true
87481,Cotizante87481,1960-01-14,M,48706.48128218754,false,true
58863,Cotizante58863,1974-08-02,F,47777.76537538247,false,false
800425,Cotizante800425,1978-10-20,M,38518.94986513947,false,true
853707,Cotizante853707,1990-12-13,M,29364.423583039417,true,false
233237,Cotizante233237,1985-09-02,M,34610.6953109763,true,false
635015,Cotizante635015,1961-11-05,M,29368.336362884653,true,false
892173,Cotizante892173,1968-09-03,F,35849.056509963244,true,true
176458,Cotizante176458,1973-09-06,M,29154.506078610153,true,false
621807,Cotizante621807,1984-02-23,F,43739.738623697805,false,true
317488,Cotizante317488,1957-07-13,M,44015.41965031938,false,true
378618,Cotizante378618,1976-02-17,M,46168.80912749465,false,false
763008,Cotizante763008,1998-01-13,F,39265.19087249918,false,true
542721,Cotizante542721,1965-09-08,F,35771.21921076664,false,true
880057,Cotizante880057,1954-04-13,M,31605.307307209252,false,true
517125,Cotizante517125,1985-03-28,M,34217.22080335966,true,true
146199,Cotizante146199,1975-02-05,M,28570.1739859909,true,false
330249,Cotizante330249,1950-04-06,F,24540.307447346306,true,false
501042,Cotizante501042,1992-08-26,M,37572.60398455053,true,true
147905,Cotizante147905,1986-03-28,F,32800.41446738758,true,true
919586,Cotizante919586,1968-02-11,F,47712.36375528021,true,true
410400,Cotizante410400,1991-08-13,M,27827.126102409886,true,false
621952,Cotizante621952,1985-12-04,M,44344.89871567632,false,false
7334,Cotizante7334,1991-01-12,F,28780.488396216628,true,true
441724,Cotizante441724,1972-10-14,M,22657.276979085844,true,false
700535,Cotizante700535,1976-01-23,M,47423.46090520927,false,false
798478,Cotizante798478,1978-03-13,M,30692.394851286568,true,false
