ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
292451,Cotizante292451,1971-07-20,M,42933.619745312535,true,true
516885,Cotizante516885,1976-10-16,M,48793.36226927671,true,true
56199,Cotizante56199,1992-02-07,M,21332.08751061576,false,true
139595,Cotizante139595,1991-03-15,M,44967.93979773455,true,true
982694,Cotizante982694,1997-12-14,M,30541.50021743323,true,false
924023,Cotizante924023,1953-11-05,M,28560.46291451631,false,true
668899,Cotizante668899,1978-05-20,F,39711.76547100561,true,true
475818,Cotizante475818,1999-12-14,M,26336.60529573518,false,false
307232,Cotizante307232,1968-02-19,F,47358.371386610896,true,true
225849,Cotizante225849,1966-08-01,M,38536.63591848423,true,false
863022,Cotizante863022,1993-01-22,F,26763.284546393967,false,true
378387,Cotizante378387,1992-10-15,M,27525.42707059016,true,false
494951,Cotizante494951,1978-10-15,F,41460.90946155145,false,true
566877,Cotizante566877,1960-06-14,M,26045.706139522743,false,false
450926,Cotizante450926,1958-03-18,M,26683.863481788496,true,false
934131,Cotizante934131,1984-09-09,F,20053.03162964669,true,false
597020,Cotizante597020,1977-04-22,M,49503.88806679943,true,true
769038,Cotizante769038,1957-07-08,F,44594.805469220824,true,true
901596,Cotizante901596,1961-08-12,F,36456.66780738979,true,true
753281,Cotizante753281,1977-01-28,F,26180.444772633466,false,true
806205,Cotizante806205,1992-01-12,M,29158.873035488414,true,false
131521,Cotizante131521,1996-03-21,F,46765.25316194724,false,false
129917,Cotizante129917,1960-01-26,F,36139.21583169475,false,true
78701,Cotizante78701,1953-04-25,F,36202.26719591085,false,true
198803,Cotizante198803,1956-06-09,M,29294.301905151493,false,false
457669,Cotizante457669,1959-07-27,M,28392.088051947503,true,false
738606,Cotizante738606,1984-06-20,M,21306.39509500171,false,true
272837,Cotizante272837,1960-11-15,M,36738.844610232714,false,false
931403,Cotizante931403,1975-05-14,M,20480.10242290256,true,false
487976,Cotizante487976,1991-11-15,F,24073.88689087729,false,true
893503,Cotizante893503,1958-07-21,M,34520.3930480868,false,false
228326,Cotizante228326,1981-12-17,F,22143.486658867172,true,true
889889,Cotizante889889,1989-09-15,F,45455.941303618405,true,false
833414,Cotizante833414,1995-11-18,M,36572.599327230666,false,true
392309,Cotizante392309,1982-02-11,M,43218.61893644022,true,true
379035,Cotizante379035,1969-05-26,F,46564.327441329486,true,false
879607,Cotizante879607,1967-05-01,F,30095.409122466386,true,false
502001,Cotizante502001,1988-01-14,M,26472.17276946153,false,false
290483,Cotizante290483,1986-04-09,M,26992.306972838407,false,true
771797,Cotizante771797,1977-03-23,M,23099.441082329,false,true
291845,Cotizante291845,1991-06-11,M,20978.527740930822,false,true
747191,Cotizante747191,1987-06-07,F,47109.544283151175,true,true
805170,Cotizante805170,1973-03-04,F,26456.975491614878,true,true
19846,Cotizante19846,1984-06-04,M,22948.19590830252,true,false
188010,Cotizante188010,1987-09-13,F,21645.352391709475,false,true
169107,Cotizante169107,1990-11-01,F,29785.910129217926,false,false
986093,Cotizante986093,1969-10-18,F,35968.979814496946,true,true
546971,Cotizante546971,1972-02-18,F,37302.012020865564,true,false
649697,Cotizante649697,1962-08-09,F,43981.106464575605,false,false
239924,Cotizante239924,1992-07-18,F,32592.395802887095,true,true
341401,Cotizante341401,1982-12-22,F,26591.52271704097,true,true
650325,Cotizante650325,1980-06-01,M,32963.05945872397,false,true
373326,Cotizante373326,1990-01-11,F,21859.257980228824,false,true
194276,Cotizante194276,1952-07-28,M,47793.56711390696,false,true
586768,Cotizante586768,1999-11-10,M,40823.927972249265,false,false
39683,Cotizante39683,1972-05-28,M,41077.974490091685,false,true
495543,Cotizante495543,1953-01-20,F,46367.65289311374,false,false
