ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
996256,Cotizante996256,1972-07-02,F,36709.69474357928,true,true
595883,Cotizante595883,1953-10-01,M,25381.465839008266,false,true
555692,Cotizante555692,1953-07-19,F,43577.85843376006,false,false
138914,Cotizante138914,1991-02-08,F,34054.39103026304,false,false
659070,Cotizante659070,1996-05-12,F,48243.260417222125,true,false
648863,Cotizante648863,1991-01-12,F,33398.244377570416,false,true
322010,Cotizante322010,1989-05-18,F,27981.649082318025,true,true
215883,Cotizante215883,1991-11-05,F,46199.650527579965,true,false
628555,Cotizante628555,1985-09-17,F,42741.031367167714,true,true
299828,Cotizante299828,1993-05-11,M,49243.6876033174,false,true
191337,Cotizante191337,1988-05-25,F,26677.917549856444,false,true
343113,Cotizante343113,1978-04-04,M,49148.13325600246,true,false
102136,Cotizante102136,1977-11-02,M,27434.89999003545,true,false
537405,Cotizante537405,1961-01-11,M,44658.05351497767,false,false
170783,Cotizante170783,1953-07-14,M,26460.84156760989,true,false
800072,Cotizante800072,1966-06-23,M,34778.47754011069,false,true
314299,Cotizante314299,1964-12-08,M,28852.58862566171,false,true
249406,Cotizante249406,1981-05-28,F,20856.370966618848,false,true
889296,Cotizante889296,1963-02-08,F,20968.544733008857,true,false
615590,Cotizante615590,1991-04-16,F,31745.295884576568,true,true
326307,Cotizante326307,1975-12-26,M,29732.228360106208,true,true
312596,Cotizante312596,1958-09-04,F,44265.784712606146,true,false
114618,Cotizante114618,1981-02-21,F,22324.457118299248,false,true
538218,Cotizante538218,1973-08-03,M,30899.476409683102,true,false
917257,Cotizante917257,1982-08-21,M,38960.96017473751,false,true
85888,Cotizante85888,1986-12-25,F,37263.648586548064,false,false
784844,Cotizante784844,1988-05-03,F,46495.10630777596,false,true
118944,Cotizante118944,1954-01-13,M,26533.386052666916,false,false
315232,Cotizante315232,1984-08-16,M,23624.688935209957,true,false
136207,Cotizante136207,1999-08-16,F,25521.508198989726,true,false
998022,Cotizante998022,1968-11-18,M,35714.379686399945,true,false
935827,Cotizante935827,1993-08-17,M,34756.073662988245,false,false
