ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
138253,Cotizante138253,1965-09-24,F,45134.207733565956,false,true
585261,Cotizante585261,1997-03-28,F,47129.0061313742,false,true
311361,Cotizante311361,1983-05-13,M,35614.96834730776,true,true
523727,Cotizante523727,1950-08-10,M,30100.76428174424,false,false
250065,Cotizante250065,1990-10-09,F,20277.973349579257,true,false
39226,Cotizante39226,1986-06-20,M,36466.05381977311,false,true
418316,Cotizante418316,1951-03-17,F,49168.98325695269,true,false
435938,Cotizante435938,1950-08-03,F,46055.599797938674,false,true
508346,Cotizante508346,1962-09-17,F,25934.215649224498,false,false
282876,Cotizante282876,1960-12-12,M,28182.00266568926,false,false
791154,Cotizante791154,1966-10-07,F,44473.25674961158,true,false
873393,Cotizante873393,1971-03-03,F,34306.92428353995,true,false
887305,Cotizante887305,1969-09-10,F,23696.348197360134,true,true
184975,Cotizante184975,1967-02-01,M,21303.15892598449,true,false
940742,Cotizante940742,1984-06-26,M,22382.521185503138,true,false
354928,Cotizante354928,1955-08-01,M,34570.01837541557,false,false
169525,Cotizante169525,1957-03-15,F,33090.188478789445,false,false
547475,Cotizante547475,1988-03-16,F,26431.3430706719,false,true
810822,Cotizante810822,1995-05-23,F,21981.830083526387,true,false
591241,Cotizante591241,1970-07-15,M,47977.56214767964,true,false
626266,Cotizante626266,1994-07-20,F,27526.03105614794,false,true
125820,Cotizante125820,1986-01-16,F,26178.052101439243,false,false
303835,Cotizante303835,1950-11-19,F,45378.37861450306,true,true
650744,Cotizante650744,1956-11-18,F,26947.957988131388,true,false
210253,Cotizante210253,1960-06-18,F,36843.387866735575,false,false
134772,Cotizante134772,1994-03-27,M,41449.24972067907,true,false
562234,Cotizante562234,1982-05-27,F,47860.46188764328,true,true
804481,Cotizante804481,1978-08-06,M,24700.54155894579,false,false
640206,Cotizante640206,1951-12-20,F,21273.798433432366,true,false
549801,Cotizante549801,1973-11-20,F,36179.743867014666,false,true
442087,Cotizante442087,1960-10-13,F,25347.89090562045,false,true
142800,Cotizante142800,1985-10-20,M,33193.99839849665,true,true
708374,Cotizante708374,1979-02-20,M,33392.37388665662,true,true
72439,Cotizante72439,1998-01-14,F,24876.7895791632,false,true
52312,Cotizante52312,1958-06-11,M,29386.358668622168,true,true
278316,Cotizante278316,1992-12-20,M,44743.89106028736,false,true
415183,Cotizante415183,1959-09-22,F,33131.19377784796,false,true
602996,Cotizante602996,1983-11-11,F,40843.098912417816,false,true
186103,Cotizante186103,1964-04-06,F,21796.154951451346,false,false
422296,Cotizante422296,1991-10-12,M,35096.699432143316,false,true
653411,Cotizante653411,1989-02-07,M,20005.709925172407,true,true
284691,Cotizante284691,1965-08-24,M,40348.55110535305,true,true
301761,Cotizante301761,1950-04-08,M,46775.877978682416,false,true
139207,Cotizante139207,1953-07-15,F,20736.652880397214,true,false
931756,Cotizante931756,1990-06-08,F,32521.007088155493,false,false
982263,Cotizante982263,1950-04-10,M,41914.948514979755,true,true
676043,Cotizante676043,1985-03-07,M,24180.94111068341,false,true
651322,Cotizante651322,1979-08-08,M,26332.257775166374,false,true
362890,Cotizante362890,1964-06-25,F,33283.99144983234,true,false
702038,Cotizante702038,1999-06-11,M,30845.413785373123,true,true
183780,Cotizante183780,1976-08-15,F,33834.954330420434,true,false
415545,Cotizante415545,1956-07-26,M,31864.77228390653,true,false
794322,Cotizante794322,1982-12-26,M,32999.95209976634,false,false
