ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
984301,Cotizante984301,1956-08-19,M,43451.46311701665,false,true
48376,Cotizante48376,1980-10-27,F,36025.80455993097,false,true
210620,Cotizante210620,1976-05-01,F,38081.672985709854,true,false
823959,Cotizante823959,1967-09-24,F,40608.224080801985,true,true
843477,Cotizante843477,1998-01-15,M,36148.88517955079,true,false
222123,Cotizante222123,1979-07-18,M,27628.23280561613,true,true
679648,Cotizante679648,1992-07-27,F,43406.104250904566,true,true
148308,Cotizante148308,1960-01-04,M,49840.08933628615,false,false
991395,Cotizante991395,1958-06-03,F,24104.448632036663,true,false
293199,Cotizante293199,1958-10-06,M,46287.279220820856,true,false
649327,Cotizante649327,1990-06-11,M,33733.25198800726,true,true
4786,Cotizante4786,1953-05-17,M,21167.31146096221,false,true
840908,Cotizante840908,1981-01-05,F,23957.994879545455,true,true
758349,Cotizante758349,1960-10-06,M,20111.233112998296,false,false
75495,Cotizante75495,1997-09-04,M,39627.25371086731,false,false
889547,Cotizante889547,1958-06-12,M,23130.866091723048,false,true
25563,Cotizante25563,1986-02-21,F,32807.95336018601,true,false
638687,Cotizante638687,1995-05-19,M,42426.96175108953,false,true
14587,Cotizante14587,1976-08-11,F,35651.05129477022,true,false
159973,Cotizante159973,1976-07-01,M,28501.012554723035,false,false
931837,Cotizante931837,1960-09-28,M,23457.090403825816,true,false
326640,Cotizante326640,1951-07-13,F,25872.056898636252,false,true
405941,Cotizante405941,1972-06-09,F,20894.79929181403,true,false
665966,Cotizante665966,1952-04-19,F,38974.52600716969,true,false
38005,Cotizante38005,1987-08-05,M,20925.777973422333,true,true
81005,Cotizante81005,1951-02-06,F,35981.22619970873,false,false
223487,Cotizante223487,1955-10-27,F,28461.009776524486,true,false
40404,Cotizante40404,1968-03-06,F,42857.73678126508,false,false
329263,Cotizante329263,1992-04-11,F,25710.086645278923,true,false
338155,Cotizante338155,1979-07-15,M,34471.374543499645,true,false
504252,Cotizante504252,1964-02-09,M,25903.103335091088,true,false
397632,Cotizante397632,1972-10-28,M,23567.669462695674,false,true
802609,Cotizante802609,1998-10-17,M,26081.10104904256,false,true
397302,Cotizante397302,1954-04-17,M,37494.31246367654,true,true
739407,Cotizante739407,1984-11-17,M,25360.828847452736,false,true
936366,Cotizante936366,1961-09-22,F,33798.453537978814,false,true
821677,Cotizante821677,1950-09-15,F,31401.708319495046,true,true
689524,Cotizante689524,1954-08-09,F,37786.12507883397,true,false
721919,Cotizante721919,1979-12-03,M,28906.58454909028,false,true
675691,Cotizante675691,1977-02-18,F,25180.753179676016,false,false
674098,Cotizante674098,1995-11-17,M,21202.247426986418,true,true
748979,Cotizante748979,1987-08-04,M,27317.822248854776,false,false
638578,Cotizante638578,1985-10-15,F,34370.08177004979,true,false
143531,Cotizante143531,1988-06-05,M,27175.058714675288,false,true
459074,Cotizante459074,1993-08-15,M,35675.27024907929,true,true
920149,Cotizante920149,1974-08-14,M,37131.656318462614,true,false
685270,Cotizante685270,1972-06-26,M,31197.671011609,true,false
145413,Cotizante145413,1980-10-14,F,24470.782880804356,false,false
870719,Cotizante870719,1964-08-09,M,49734.305375607786,false,true
265365,Cotizante265365,1959-11-26,F,22388.85828643646,true,true
338527,Cotizante338527,1999-02-10,F,22373.577355695466,false,false
541709,Cotizante541709,1973-11-06,M,21216.58507324036,true,false
693374,Cotizante693374,1978-09-17,M,42087.79951821133,false,false
237046,Cotizante237046,1956-08-02,M,30083.67133420114,true,true
392617,Cotizante392617,1967-10-21,M,38323.42103004674,false,false
912205,Cotizante912205,1998-04-12,M,41606.16768104787,true,true
568572,Cotizante568572,1979-05-15,M,37506.994984836696,false,false
117641,Cotizante117641,1965-02-22,F,46690.37402447121,true,true
804414,Cotizante804414,1953-03-08,F,24369.801854167636,true,true
945057,Cotizante945057,1979-03-14,M,22529.842330982392,false,false
