ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
793576,Cotizante793576,1953-06-24,M,20851.532191838658,false,false
573062,Cotizante573062,1993-05-10,M,36501.123917122706,true,false
375416,Cotizante375416,1997-10-03,F,41727.86672643879,false,false
103384,Cotizante103384,1960-01-21,F,35046.44846380403,true,true
441396,Cotizante441396,1975-12-13,M,32007.73692151835,false,false
230450,Cotizante230450,1986-09-19,F,33689.07021675759,true,true
521131,Cotizante521131,1982-07-04,F,30258.312126784484,false,false
291334,Cotizante291334,1957-10-10,M,38797.19095927309,true,false
159346,Cotizante159346,1958-02-15,M,23416.849170264424,false,true
502937,Cotizante502937,1984-10-18,M,40414.18707789843,true,false
765929,Cotizante765929,1991-11-18,M,44513.56445275109,true,true
476248,Cotizante476248,1986-04-18,F,37934.49916825221,false,true
590625,Cotizante590625,1991-01-26,F,45039.20221516414,false,true
229630,Cotizante229630,1975-08-27,F,21233.121055102587,true,false
314077,Cotizante314077,1983-01-06,F,23497.95308570311,true,false
104892,Cotizante104892,1981-11-26,F,35925.09288266,false,false
862266,Cotizante862266,1981-01-20,M,45804.914955409055,true,false
246049,Cotizante246049,1965-12-15,M,33403.81995542271,true,false
329665,Cotizante329665,1992-01-22,M,28505.626551202742,false,true
65196,Cotizante65196,1983-07-28,F,34635.235812560444,true,true
638689,Cotizante638689,1974-09-27,F,20081.88392010356,false,true
496965,Cotizante496965,1981-03-13,F,48358.438090152245,true,false
562974,Cotizante562974,1999-03-26,F,27084.139546473707,false,true
89159,Cotizante89159,1966-01-03,F,23738.474110068764,false,true
357172,Cotizante357172,1954-09-12,M,29291.246370281187,false,true
728346,Cotizante728346,1966-06-16,F,40631.07775604126,false,false
892398,Cotizante892398,1968-02-27,F,30501.386461741342,false,true
343241,Cotizante343241,1968-08-14,F,28637.918010684978,false,true
906368,Cotizante906368,1973-07-05,F,20167.996978907664,true,true
324872,Cotizante324872,1999-06-11,F,38442.33944219261,true,false
501981,Cotizante501981,1963-05-02,M,45702.01562829409,true,false
621543,Cotizante621543,1989-06-27,F,45377.49186101806,true,true
735507,Cotizante735507,1959-06-19,F,31941.685719875088,false,true
195609,Cotizante195609,1969-09-10,F,44631.603457394885,true,false
520750,Cotizante520750,1984-12-25,F,35597.66149933353,true,true
478730,Cotizante478730,1983-11-06,M,24199.051755743272,false,false
481003,Cotizante481003,1988-02-22,M,21914.549499996112,true,true
905665,Cotizante905665,1953-02-18,M,43550.37142873409,false,false
854329,Cotizante854329,1954-05-28,F,31809.983311751967,true,true
21607,Cotizante21607,1974-01-01,F,38153.968353237935,true,true
489805,Cotizante489805,1977-12-06,F,23547.863623531717,false,true
750347,Cotizante750347,1954-01-13,M,44462.065264512654,false,true
462865,Cotizante462865,1988-06-07,F,36666.70827332768,true,false
928120,Cotizante928120,1970-10-03,F,46871.74724913943,false,false
952241,Cotizante952241,1995-03-19,M,21581.390922061135,true,true
777122,Cotizante777122,1976-09-27,M,35980.30009658465,true,false
202947,Cotizante202947,1963-04-22,F,22422.737500386833,true,true
337818,Cotizante337818,1978-06-04,F,49816.27299111418,false,false
657818,Cotizante657818,1973-11-20,F,38098.893382624476,false,true
360251,Cotizante360251,1957-12-01,F,23132.523200015534,false,true
817146,Cotizante817146,1957-05-01,M,40018.52824034712,false,false
602820,Cotizante602820,1960-07-23,F,31432.871021259605,true,false
219011,Cotizante219011,1992-10-01,M,37351.85675689087,true,false
263387,Cotizante263387,1975-12-06,M,33241.410619670656,false,false
63936,Cotizante63936,1989-02-20,M,47967.96150993633,true,true
414112,Cotizante414112,1980-04-11,F,25035.9472832449,false,false
205621,Cotizante205621,1967-02-27,F,20944.74617304084,true,true
509386,Cotizante509386,1969-08-25,M,21423.792120849426,true,false
996702,Cotizante996702,1950-04-23,F,38552.95324168686,true,false
159688,Cotizante159688,1999-07-17,M,42355.389265444195,true,false
577012,Cotizante577012,1960-12-06,F,41392.8420374931,true,false
678099,Cotizante678099,1978-04-19,F,39035.96288447676,true,false
161636,Cotizante161636,1971-08-22,M,38851.14568735409,true,true
543392,Cotizante543392,1953-08-20,F,44817.17358102057,true,false
738264,Cotizante738264,1987-11-22,M,28656.386105869584,false,true
950006,Cotizante950006,1991-10-10,M,39733.77753477734,true,true
471939,Cotizante471939,1975-03-10,F,42288.87683216238,false,false
73355,Cotizante73355,1985-11-07,M,46065.10856489578,false,false
706169,Cotizante706169,1992-01-14,M,30944.481496455315,false,false
82796,Cotizante82796,1989-03-12,F,29323.301033583244,true,true
183959,Cotizante183959,1969-09-24,M,22540.72113114696,true,false
135117,Cotizante135117,1955-01-08,M,37340.754505020945,false,true
389827,Cotizante389827,1985-01-02,F,27624.825129055956,true,true
93333,Cotizante93333,1990-03-13,F,26579.187621913497,false,true
107266,Cotizante107266,1984-03-27,F,29429.52794869043,false,true
321276,Cotizante321276,1968-07-09,F,29250.29655116426,true,false
445289,Cotizante445289,1963-11-23,F,35570.47795759871,true,false
929601,Cotizante929601,1981-01-16,F,37498.28951370345,false,false
739635,Cotizante739635,1993-12-14,F,30850.93222670103,true,true
44386,Cotizante44386,1976-04-20,M,30502.30526062585,false,true
930038,Cotizante930038,1980-04-22,M,32665.900712193325,false,true
858328,Cotizante858328,1984-03-12,M,22798.953756624047,false,true
36933,Cotizante36933,1992-04-19,M,29081.6234741105,true,false
219124,Cotizante219124,1959-01-12,F,43459.48314768049,true,true
32574,Cotizante32574,1987-10-11,M,27768.488031148052,true,true
642984,Cotizante642984,1957-05-18,F,46104.441125308316,true,true
272835,Cotizante272835,1953-07-24,M,23652.625147547667,true,true
869544,Cotizante869544,1953-03-03,F,34089.905277627615,true,false
360370,Cotizante360370,1957-03-21,F,29309.649708593293,false,true
224779,Cotizante224779,1951-01-09,M,34363.10022140756,false,false
974729,Cotizante974729,1971-01-16,F,29392.767021026328,true,false
918070,Cotizante918070,1956-12-24,M,43127.017091798756,false,false
165457,Cotizante165457,1996-06-03,M,36395.81377233668,true,true
71282,Cotizante71282,1990-04-14,F,44328.235465273174,true,true
184389,Cotizante184389,1983-11-01,M,21482.337997770705,false,true
539885,Cotizante539885,1984-03-09,M,33169.51589336833,true,true
68028,Cotizante68028,1981-02-16,M,43052.796797778865,true,true
135569,Cotizante135569,1960-12-10,M,23985.732387073807,true,false
258460,Cotizante258460,1959-03-08,F,32205.398613406796,false,false
328687,Cotizante328687,1983-11-10,M,32007.77940051625,true,true
