ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
793569,Cotizante793569,1999-09-18,M,21221.711633946506,true,false
36623,Cotizante36623,1978-09-20,M,48271.48110809143,false,false
100508,Cotizante100508,1950-07-02,M,42713.54858474186,false,false
232063,Cotizante232063,1975-08-18,F,48842.334613636805,false,true
151324,Cotizante151324,1968-02-24,F,39255.39037503335,true,false
711901,Cotizante711901,1987-02-07,M,39955.88608079257,false,true
809671,Cotizante809671,1982-07-06,M,28814.25707155872,true,true
23108,Cotizante23108,1955-01-22,M,30693.326033784935,true,true
586590,Cotizante586590,1968-03-27,F,21996.453461232635,true,true
225649,Cotizante225649,1953-01-23,F,43716.13876319623,false,false
404856,Cotizante404856,1992-06-20,M,33937.40907914496,false,true
41911,Cotizante41911,1986-12-01,M,39803.46518444286,true,false
876408,Cotizante876408,1978-10-01,F,23487.746831629913,false,false
717864,Cotizante717864,1976-08-19,M,41036.04204801029,false,false
156097,Cotizante156097,1969-04-22,M,46375.722000498645,false,true
712546,Cotizante712546,1956-11-03,M,41013.76498908765,true,true
417722,Cotizante417722,1982-10-23,M,20889.18500807593,true,true
264830,Cotizante264830,1976-02-23,M,43439.383126176326,false,false
706888,Cotizante706888,1952-12-16,M,25803.919637143747,false,false
838081,Cotizante838081,1974-09-10,F,38653.49043279975,false,true
584680,Cotizante584680,1976-03-22,F,45730.5044384241,true,false
751325,Cotizante751325,1977-02-25,M,49150.70723271469,false,true
420426,Cotizante420426,1980-08-03,M,28150.971945603662,true,true
313500,Cotizante313500,1999-03-15,F,43252.57141220287,true,false
91530,Cotizante91530,1987-03-05,M,37470.74472289454,true,true
598915,Cotizante598915,1987-02-13,M,40693.93161351427,false,false
54140,Cotizante54140,1974-10-25,M,23993.461053530897,false,false
218820,Cotizante218820,1989-12-22,F,40478.54178603978,true,false
119260,Cotizante119260,1966-11-28,M,31534.605433967088,true,true
94992,Cotizante94992,1985-10-02,M,27661.741697963407,false,true
557906,Cotizante557906,1984-03-26,F,38616.678118876654,true,true
611304,Cotizante611304,1983-10-01,M,31710.37617306281,false,false
421030,Cotizante421030,1993-06-22,F,38364.36281061228,true,true
203627,Cotizante203627,1951-09-21,M,35689.6796866705,true,false
