ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
545520,Cotizante545520,1972-07-16,F,36529.42715367927,true,true
869319,Cotizante869319,1997-08-08,F,45531.8331650279,true,false
769648,Cotizante769648,1979-11-26,F,27136.13428721943,true,true
954860,Cotizante954860,1986-08-04,M,47878.13925083067,true,true
314595,Cotizante314595,1971-01-21,F,28683.564946156817,false,true
951024,Cotizante951024,1981-09-20,F,37073.0585983264,false,false
601383,Cotizante601383,1998-02-06,F,42309.636733526255,false,false
469622,Cotizante469622,1980-12-14,M,21522.322689488763,false,true
318627,Cotizante318627,1971-08-07,F,31079.888975736823,false,false
131545,Cotizante131545,1957-11-01,M,41435.04629225518,false,true
981166,Cotizante981166,1969-04-12,F,33965.85802200467,true,false
367631,Cotizante367631,1998-09-13,F,42297.37902636411,true,false
457471,Cotizante457471,1991-06-11,M,40139.85475136666,false,false
441540,Cotizante441540,1972-06-25,M,28857.43844141799,false,true
800198,Cotizante800198,1969-03-15,M,45044.72552726563,true,true
989526,Cotizante989526,1956-12-04,M,40219.664736386476,false,true
297574,Cotizante297574,1974-11-19,F,40778.95294999971,false,true
509555,Cotizante509555,1975-11-02,F,20442.353076485833,false,true
708193,Cotizante708193,1991-02-10,F,41148.712551474724,true,true
387133,Cotizante387133,1989-01-08,F,38432.99511537432,true,true
339227,Cotizante339227,1959-08-03,F,49484.24560721024,true,true
736183,Cotizante736183,1965-11-16,M,30636.318320191716,true,true
662762,Cotizante662762,1972-08-19,M,34783.448951710016,true,false
156196,Cotizante156196,1979-07-10,F,43003.13177282429,false,false
326146,Cotizante326146,1959-11-06,M,37410.46291020252,true,false
929812,Cotizante929812,1980-09-05,M,36440.9510206859,true,false
94823,Cotizante94823,1968-05-13,F,22883.585122979453,false,false
349134,Cotizante349134,1979-09-20,M,42642.070044539534,true,false
920086,Cotizante920086,1979-06-17,M,20650.761230898086,true,true
135502,Cotizante135502,1967-05-09,F,22246.57369091961,false,true
899318,Cotizante899318,1969-11-21,F,24335.592802533385,false,false
496259,Cotizante496259,1970-12-16,M,22714.065774478036,false,true
603389,Cotizante603389,1976-12-19,F,45154.062267973684,true,true
824020,Cotizante824020,1988-08-21,M,40798.389797101314,false,false
911668,Cotizante911668,1966-12-23,F,30336.44637207021,true,false
624836,Cotizante624836,1951-09-01,M,21680.394534694926,false,true
94706,Cotizante94706,1993-05-14,F,34681.57988593828,false,false
63047,Cotizante63047,1950-10-22,M,39189.64085495267,true,false
97148,Cotizante97148,1959-03-07,F,40337.99437385227,false,false
244388,Cotizante244388,1984-08-10,M,36287.53371939711,false,true
932513,Cotizante932513,1966-10-02,F,24601.518448050105,false,false
979430,Cotizante979430,1975-07-11,M,23881.582176416603,true,false
647628,Cotizante647628,1999-01-16,F,31886.471758353422,false,true
899272,Cotizante899272,1954-02-20,M,31041.8636793072,true,false
69202,Cotizante69202,1995-09-16,M,22437.665047168048,true,true
388953,Cotizante388953,1977-06-28,F,45996.01293101744,false,false
223106,Cotizante223106,1954-07-04,F,26834.058417329466,false,true
510525,Cotizante510525,1964-09-13,F,48809.847650731084,false,false
168956,Cotizante168956,1961-07-16,M,32982.994349611676,true,false
759640,Cotizante759640,1984-03-14,F,45901.16825502463,false,false
924549,Cotizante924549,1986-11-08,M,20727.344985675158,false,true
858610,Cotizante858610,1969-10-24,F,35421.620742998864,false,true
470650,Cotizante470650,1985-04-25,F,48875.62422864935,false,true
364662,Cotizante364662,1968-04-27,F,33273.464134999915,false,false
156352,Cotizante156352,1953-10-11,F,34312.54432316509,false,true
557970,Cotizante557970,1992-01-17,F,43842.148348332645,true,false
19034,Cotizante19034,1970-09-06,M,24067.297172004062,true,true
894863,Cotizante894863,1983-04-06,F,22192.02400394695,false,true
549961,Cotizante549961,1976-01-18,M,27279.49436686674,true,true
763200,Cotizante763200,1961-01-07,M,41430.81608275072,false,true
556626,Cotizante556626,1965-12-22,F,32193.71503142898,true,false
466507,Cotizante466507,1976-12-05,F,32705.052529471515,false,false
793184,Cotizante793184,1963-04-11,M,26929.94383167911,true,true
415151,Cotizante415151,1961-01-25,F,39879.10965564918,false,false
272973,Cotizante272973,1997-05-06,F,33924.777577247994,false,false
192205,Cotizante192205,1960-03-20,M,25960.610024863752,false,false
801041,Cotizante801041,1999-05-20,M,29328.000150926957,true,false
876571,Cotizante876571,1969-11-08,F,46157.647251467395,true,false
547746,Cotizante547746,1965-01-03,M,28718.27490528512,false,false
519292,Cotizante519292,1963-12-14,F,35151.63463288898,true,false
537211,Cotizante537211,1986-11-19,M,44693.47877085069,false,true
247401,Cotizante247401,1982-08-16,F,47997.40329846085,true,true
688485,Cotizante688485,1966-12-12,M,28653.64641831223,false,false
396461,Cotizante396461,1995-03-04,M,32887.28234111819,true,false
844139,Cotizante844139,1987-09-05,F,22947.386279226204,true,true
845912,Cotizante845912,1993-10-11,M,49573.64016487099,false,true
247511,Cotizante247511,1964-05-23,F,34157.70868143238,true,false
748010,Cotizante748010,1973-01-25,M,36339.77437776053,false,false
51554,Cotizante51554,1989-06-08,F,31121.99494914958,true,true
767841,Cotizante767841,1954-07-23,M,26871.59492421754,false,true
381752,Cotizante381752,1988-05-20,F,37270.07757347429,false,true
505187,Cotizante505187,1994-01-09,F,26766.61082864062,true,false
679477,Cotizante679477,1989-08-05,M,42108.500699181706,false,false
998962,Cotizante998962,1952-06-16,F,44125.93862662175,true,true
267388,Cotizante267388,1960-09-26,M,43794.53232725822,false,false
629807,Cotizante629807,1997-01-06,F,22379.627473630433,true,true
576850,Cotizante576850,1989-09-07,M,20329.76134637179,false,false
657922,Cotizante657922,1954-04-05,M,48395.683669849226,false,false
801946,Cotizante801946,1987-08-18,M,47249.60016826432,true,false
461054,Cotizante461054,1999-05-16,M,43601.17607977312,true,false
82079,Cotizante82079,1956-07-21,M,44384.17099305992,false,false
318034,Cotizante318034,1963-12-24,M,41135.646256702305,true,false
763073,Cotizante763073,1987-06-10,F,38316.82650626205,false,false
394974,Cotizante394974,1969-03-25,M,23558.5305757234,false,true
239998,Cotizante239998,1979-07-07,M,20593.40760832539,false,false
648000,Cotizante648000,1960-05-13,M,40146.567266330196,true,true
125733,Cotizante125733,1966-12-08,F,31681.864018654273,false,false
662631,Cotizante662631,1993-04-01,F,33234.22018725542,true,false
10796,Cotizante10796,1987-12-21,F,44379.31232233063,false,true
260808,Cotizante260808,1997-06-11,M,40839.08471519206,false,false
