ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
27521,Cotizante27521,1962-11-26,M,34962.16650477734,true,false
505075,Cotizante505075,1992-12-20,F,34535.35809392558,true,false
171945,Cotizante171945,1950-08-14,M,38116.11038217771,false,true
863065,Cotizante863065,1980-01-19,F,34947.805124563856,false,true
337059,Cotizante337059,1963-04-27,F,23338.22005895738,false,false
712941,Cotizante712941,1963-08-21,M,46109.138041290935,false,true
859594,Cotizante859594,1965-06-20,M,25519.651576973323,true,true
195344,Cotizante195344,1991-06-04,M,40608.74712436675,true,false
173291,Cotizante173291,1990-11-26,M,23773.26393545208,false,true
119342,Cotizante119342,1989-12-11,M,20917.483158278872,true,false
541338,Cotizante541338,1968-02-11,M,42788.34493261975,true,false
762182,Cotizante762182,1977-11-15,F,34909.196640659226,true,true
209763,Cotizante209763,1978-01-17,F,39570.72698453341,true,true
944860,Cotizante944860,1979-01-10,M,30200.634162369086,false,true
930123,Cotizante930123,1972-03-10,M,39244.50026589913,true,true
957195,Cotizante957195,1961-12-28,M,25527.761166531207,false,true
294139,Cotizante294139,1974-11-01,F,32064.586746366702,true,false
625772,Cotizante625772,1955-01-21,F,42124.08467925238,true,false
471738,Cotizante471738,1966-10-18,M,40503.41409038167,false,false
332094,Cotizante332094,1959-04-24,F,40718.94811970462,false,false
916125,Cotizante916125,1995-12-26,F,37535.846325699305,true,true
313741,Cotizante313741,1984-02-14,M,26269.197394509225,true,false
817937,Cotizante817937,1972-05-20,M,24098.38792172463,true,true
197447,Cotizante197447,1972-12-05,M,36348.293263011976,true,false
41371,Cotizante41371,1993-02-19,F,21367.00896113481,false,true
357362,Cotizante357362,1988-06-13,F,22173.92404697524,false,false
980743,Cotizante980743,1978-02-22,F,39442.10031771536,false,false
363126,Cotizante363126,1984-03-10,M,43032.1179025625,true,false
48517,Cotizante48517,1982-10-25,F,28313.5673304057,true,false
941178,Cotizante941178,1950-03-24,M,42854.29678990996,true,false
53254,Cotizante53254,1978-10-07,M,43112.93207837612,false,false
171575,Cotizante171575,1969-12-06,F,47269.44834694354,false,true
523926,Cotizante523926,1964-07-11,F,33988.81796682936,false,true
591295,Cotizante591295,1958-09-09,F,43040.9047384681,true,false
145645,Cotizante145645,1997-06-07,F,26121.299943272912,false,false
736367,Cotizante736367,1953-08-27,M,37486.78072825462,true,false
113678,Cotizante113678,1989-12-16,M,35388.697594697216,true,false
217081,Cotizante217081,1969-02-10,M,41744.10832559716,true,true
201515,Cotizante201515,1961-04-08,F,42747.42841688609,true,false
51832,Cotizante51832,1952-01-20,F,30114.518400646753,true,true
439577,Cotizante439577,1952-08-25,F,28688.865431780716,false,false
67982,Cotizante67982,1977-03-13,M,47324.81595431309,true,false
224459,Cotizante224459,1991-04-01,M,22144.722999651964,false,true
243828,Cotizante243828,1963-11-17,M,22831.220586817577,false,true
912941,Cotizante912941,1991-07-10,F,21632.83068327794,true,true
837112,Cotizante837112,1989-10-04,F,36070.31401050858,true,true
255439,Cotizante255439,1989-10-09,F,29162.28612516138,true,true
224785,Cotizante224785,1959-03-12,F,29321.39394590688,true,false
985779,Cotizante985779,1953-12-19,F,23947.139431107455,true,true
492946,Cotizante492946,1988-07-20,M,33401.88866958613,false,true
918004,Cotizante918004,1970-08-19,F,45840.05456009814,false,false
685529,Cotizante685529,1961-05-09,F,23886.19705960477,false,true
62620,Cotizante62620,1999-10-28,M,45560.8318919616,false,false
790464,Cotizante790464,1986-07-28,M,34286.492756539716,false,true
968981,Cotizante968981,1991-05-20,F,24448.35940652832,false,false
247348,Cotizante247348,1989-07-19,M,28334.684516223497,true,false
818709,Cotizante818709,1962-10-02,F,34508.71884916704,false,true
415993,Cotizante415993,1959-12-10,F,40670.820657675205,false,true
796076,Cotizante796076,1971-08-26,F,27551.808981364593,true,false
853628,Cotizante853628,1991-03-10,F,20295.363868352422,false,false
361557,Cotizante361557,1984-02-10,F,49642.286719672105,false,false
638708,Cotizante638708,1963-11-12,M,41254.160331504885,true,false
339378,Cotizante339378,1981-03-25,F,24740.570985440318,false,false
20348,Cotizante20348,1975-01-12,F,40671.93572882653,true,false
306770,Cotizante306770,1979-07-04,M,20382.92986442972,true,true
