ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
906825,Cotizante906825,1986-08-21,F,43984.716847455624,true,true
715962,Cotizante715962,1963-07-02,M,43411.196368377496,false,false
780876,Cotizante780876,1959-12-01,F,26073.52702032698,true,true
82808,Cotizante82808,1975-12-15,M,43057.760115540164,false,true
603814,Cotizante603814,1954-01-10,M,36589.132035969174,true,true
893098,Cotizante893098,1987-07-05,F,22651.68189384516,true,false
541798,Cotizante541798,1984-06-22,M,32326.391747042864,false,false
213565,Cotizante213565,1981-02-27,M,28062.477284364504,false,false
209702,Cotizante209702,1979-09-10,F,27130.94952104355,true,true
256537,Cotizante256537,1951-09-04,F,45491.96884574772,false,false
70020,Cotizante70020,1991-02-16,M,45406.361242050814,true,true
991925,Cotizante991925,1971-05-26,M,20927.927002042787,true,true
181595,Cotizante181595,1979-10-14,M,36089.58803706735,true,false
190531,Cotizante190531,1953-09-14,M,26743.315740571532,true,false
718283,Cotizante718283,1963-09-10,M,20032.3299233681,false,false
188190,Cotizante188190,1985-10-26,F,23912.56130826479,true,true
414152,Cotizante414152,1951-08-14,M,34411.420098687515,false,true
302481,Cotizante302481,1996-05-07,M,48824.72522670116,true,true
255674,Cotizante255674,1966-08-25,F,46906.50376166265,true,true
554367,Cotizante554367,1980-08-23,F,20462.874741193733,true,false
203124,Cotizante203124,1962-09-27,F,35494.31740506535,true,true
501764,Cotizante501764,1970-08-10,F,30977.236676963614,true,false
842693,Cotizante842693,1975-05-26,M,44279.537456652615,true,false
652585,Cotizante652585,1981-05-23,F,48566.9264142341,true,false
997406,Cotizante997406,1963-10-20,F,27026.267396947038,false,true
248,Cotizante248,1983-05-25,M,49490.06288535007,true,true
807007,Cotizante807007,1991-12-24,F,24304.73207107822,false,false
722634,Cotizante722634,1968-07-10,F,29759.644140618664,false,true
58378,Cotizante58378,1989-05-12,M,20720.65468510048,false,false
629527,Cotizante629527,1977-02-23,F,34523.264205233456,true,true
531542,Cotizante531542,1995-06-27,F,42527.46300293409,true,false
758702,Cotizante758702,1995-07-12,F,27436.797433868094,true,true
773369,Cotizante773369,1965-03-07,M,40620.475013169395,false,true
389595,Cotizante389595,1966-03-15,M,22213.265665061044,false,false
322839,Cotizante322839,1966-02-08,F,42585.192928798424,false,true
696084,Cotizante696084,1952-03-20,M,38420.864729842855,true,true
590710,Cotizante590710,1991-06-15,M,25352.865591237554,true,true
787903,Cotizante787903,1995-03-07,M,42288.448531223316,true,true
800274,Cotizante800274,1982-05-13,M,49915.19891598188,false,true
489642,Cotizante489642,1952-04-04,F,43567.862521648916,true,true
604363,Cotizante604363,1959-12-14,M,44228.556565558596,true,true
733634,Cotizante733634,1977-02-15,M,34322.290889685566,true,false
982072,Cotizante982072,1989-12-28,F,48440.450303558704,true,false
681126,Cotizante681126,1962-07-11,F,45076.25741050768,false,true
167060,Cotizante167060,1997-07-26,F,43966.47987959016,false,true
746392,Cotizante746392,1958-11-20,F,25899.603877832324,true,true
447073,Cotizante447073,1954-09-01,F,31881.63041376596,true,true
878337,Cotizante878337,1978-02-22,F,30242.926685310038,true,false
29099,Cotizante29099,1968-10-02,M,36993.965085193646,false,false
224687,Cotizante224687,1967-02-08,F,49724.93005375611,true,true
461642,Cotizante461642,1994-06-14,F,31671.648767634833,true,true
854417,Cotizante854417,1954-09-18,F,33111.10412294871,false,true
638402,Cotizante638402,1952-01-04,M,28483.548473737093,true,false
360026,Cotizante360026,1984-07-23,F,38387.122408943855,true,false
768570,Cotizante768570,1985-03-05,M,25168.293328152566,true,false
302978,Cotizante302978,1992-05-04,F,32894.28785347524,true,true
551439,Cotizante551439,1954-09-12,M,39638.02240862853,false,true
490717,Cotizante490717,1996-09-13,F,24905.580469245182,false,false
660037,Cotizante660037,1951-04-05,M,30804.97829803836,true,true
838514,Cotizante838514,1959-05-07,M,21580.140788770255,true,false
184801,Cotizante184801,1998-10-28,F,36169.35052246218,false,true
820245,Cotizante820245,1973-03-16,M,27085.14086818093,false,true
