ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
755002,Cotizante755002,1986-12-18,M,28532.109406472977,true,false
553503,Cotizante553503,1951-06-01,M,25863.744194361323,false,false
482657,Cotizante482657,1970-04-22,M,37924.861543409366,false,false
585668,Cotizante585668,1951-11-03,F,35179.85985876344,false,true
150853,Cotizante150853,1991-09-17,F,39378.405606711705,true,true
961837,Cotizante961837,1951-02-27,F,25919.182501225165,false,false
81544,Cotizante81544,1959-07-11,M,38343.24841789613,true,false
892396,Cotizante892396,1964-07-21,M,32883.23107492474,true,true
306332,Cotizante306332,1969-08-03,F,42464.73708875377,true,false
211555,Cotizante211555,1998-05-23,F,20613.33933313392,false,false
876639,Cotizante876639,1991-08-09,F,27666.052053141608,true,false
541737,Cotizante541737,1984-11-03,F,36733.91065310872,true,false
405990,Cotizante405990,1977-02-23,F,24223.58627895728,true,false
669851,Cotizante669851,1957-11-13,F,30018.083659543292,true,false
181464,Cotizante181464,1976-08-20,F,23678.907427215134,true,false
962909,Cotizante962909,1990-11-08,F,33572.155564652814,false,true
338942,Cotizante338942,1994-11-03,F,31542.02020807125,true,true
692968,Cotizante692968,1964-03-10,M,24172.952834873933,false,true
526510,Cotizante526510,1996-09-09,F,27712.96953379771,false,true
171255,Cotizante171255,1960-03-09,M,20672.980277543214,true,true
219756,Cotizante219756,1956-11-25,F,38677.83288449385,true,true
449314,Cotizante449314,1984-08-22,F,34594.15175332198,false,false
355504,Cotizante355504,1982-10-03,F,28497.978750231996,false,true
556680,Cotizante556680,1964-06-01,M,47116.82857180327,true,true
104882,Cotizante104882,1960-04-07,F,20776.322103781044,false,true
387724,Cotizante387724,1977-09-04,M,49336.65119507081,true,false
625435,Cotizante625435,1952-03-12,M,27487.355705217295,false,true
513602,Cotizante513602,1979-08-08,F,35255.844350931824,true,false
709633,Cotizante709633,1991-11-22,M,23433.392914376684,true,true
71842,Cotizante71842,1991-02-04,F,41947.81510219657,true,true
597855,Cotizante597855,1976-05-04,F,42978.11316852168,true,false
545230,Cotizante545230,1993-08-23,M,48439.35348135457,false,true
89100,Cotizante89100,1990-04-02,M,39602.12608101398,false,false
190850,Cotizante190850,1954-11-18,M,48104.80531384513,false,true
498179,Cotizante498179,1975-07-22,F,44749.572791468476,false,false
385863,Cotizante385863,1960-02-05,F,39403.25593691606,true,false
405876,Cotizante405876,1951-04-17,M,33104.10237703869,true,true
535028,Cotizante535028,1997-10-12,M,25552.753516594923,true,false
251875,Cotizante251875,1956-03-11,M,29949.975271672447,false,true
947992,Cotizante947992,1981-05-23,M,46975.84593859932,false,true
987426,Cotizante987426,1975-09-15,F,48089.42038808038,false,false
701913,Cotizante701913,1969-02-18,F,43732.59853624442,false,true
370775,Cotizante370775,1969-04-16,F,24559.263726736055,true,false
461998,Cotizante461998,1964-02-25,F,49380.098741598995,true,false
552882,Cotizante552882,1992-05-07,M,29340.164196956393,true,true
683949,Cotizante683949,1997-02-15,M,25251.468004348586,false,false
873519,Cotizante873519,1962-05-19,M,34033.63906049231,true,true
464090,Cotizante464090,1953-02-05,F,47011.59774976104,true,true
748300,Cotizante748300,1972-04-12,M,27524.369373261623,false,true
70138,Cotizante70138,1954-08-04,M,41118.17235544363,false,false
654619,Cotizante654619,1990-02-10,F,31370.61555797794,true,true
320967,Cotizante320967,1977-02-01,F,24452.49428187297,true,false
281358,Cotizante281358,1987-04-21,M,26918.45703022181,false,true
399322,Cotizante399322,1983-11-22,M,44924.25124909989,false,false
137447,Cotizante137447,1972-11-01,F,26593.769222722785,false,false
911700,Cotizante911700,1998-08-17,M,48174.502115004005,false,true
197028,Cotizante197028,1971-08-14,F,21106.47497894881,false,false
289127,Cotizante289127,1997-04-21,M,45348.229117850715,true,false
413538,Cotizante413538,1953-09-02,M,37909.38824443154,true,false
238222,Cotizante238222,1993-08-24,M,47135.99461419899,true,true
958841,Cotizante958841,1972-05-12,F,32458.949534228188,false,true
949955,Cotizante949955,1981-02-02,F,34417.14190635809,true,true
978398,Cotizante978398,1951-10-03,M,21991.782797179578,true,false
945165,Cotizante945165,1991-10-19,F,46756.60646397738,true,true
463879,Cotizante463879,1952-04-14,F,46361.04482715111,false,true
210750,Cotizante210750,1963-04-14,F,26763.823502689404,false,false
878611,Cotizante878611,1976-02-24,M,48062.834055635336,false,false
247273,Cotizante247273,1984-12-08,M,32742.814212091725,false,true
864970,Cotizante864970,1951-05-04,M,36111.15242610079,true,false
377577,Cotizante377577,1983-05-12,F,39028.123598376274,true,true
499742,Cotizante499742,1973-01-19,F,32790.94806876123,false,true
183768,Cotizante183768,1983-05-13,F,39344.192081856,false,true
556882,Cotizante556882,1954-09-19,F,23902.896936809284,false,false
678262,Cotizante678262,1998-07-02,F,42891.484816878554,true,true
953383,Cotizante953383,1959-01-06,M,29285.14808826011,true,true
781798,Cotizante781798,1973-09-25,F,32965.35172666634,true,false
758774,Cotizante758774,1984-07-21,M,39435.39585248112,false,true
772553,Cotizante772553,1971-05-02,F,49801.987948173904,false,false
424416,Cotizante424416,1958-07-07,M,43435.590726942944,false,true
