ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
271905,Cotizante271905,1952-04-14,F,35528.22753710955,true,true
662463,Cotizante662463,1954-09-01,F,21923.05539118193,false,true
871756,Cotizante871756,1998-09-07,M,34219.026394273445,true,true
531093,Cotizante531093,1985-07-04,F,29177.13982553532,false,false
306644,Cotizante306644,1989-10-10,M,43203.556732351644,true,false
423284,Cotizante423284,1963-11-05,M,36989.3603805727,false,false
444392,Cotizante444392,1970-05-24,M,36555.75991814687,false,false
886512,Cotizante886512,1956-07-18,M,28610.401261184365,true,true
319414,Cotizante319414,1969-10-13,F,33739.433466291506,false,true
153293,Cotizante153293,1960-11-14,M,31412.779583740157,true,true
301828,Cotizante301828,1991-03-21,M,21619.447668304543,false,true
484494,Cotizante484494,1952-11-17,F,29134.685570873058,true,false
440055,Cotizante440055,1995-01-11,F,40064.5804923563,true,false
418201,Cotizante418201,1960-03-12,F,30664.71994059936,true,true
305428,Cotizante305428,1971-05-11,M,37548.608236320695,false,false
196497,Cotizante196497,1992-09-12,M,43634.310996786575,false,true
572164,Cotizante572164,1996-02-13,M,40048.46313900633,true,false
556907,Cotizante556907,1960-08-15,M,24701.605321752275,false,false
555469,Cotizante555469,1992-07-05,F,34158.5551043031,true,true
506339,Cotizante506339,1992-07-14,F,36309.84452215215,false,true
689116,Cotizante689116,1970-02-14,F,38971.592940543815,true,false
511628,Cotizante511628,1997-07-26,F,20738.450965343713,false,false
703179,Cotizante703179,1984-07-24,M,37709.49409211222,false,true
437042,Cotizante437042,1967-10-28,F,48590.80160492587,false,true
169088,Cotizante169088,1995-02-26,M,32011.892120419157,false,true
411260,Cotizante411260,1996-06-22,M,23147.79384688176,false,false
451536,Cotizante451536,1994-08-27,M,33600.271275175124,false,false
844423,Cotizante844423,1951-09-05,F,49379.75150450978,true,false
854723,Cotizante854723,1957-07-20,M,44278.01489315169,true,true
861413,Cotizante861413,1968-12-11,F,36818.88504014196,true,true
308646,Cotizante308646,1953-04-26,F,46316.97531281089,true,true
751170,Cotizante751170,1995-05-21,F,47060.42035842959,false,true
716417,Cotizante716417,1988-02-15,M,36095.358855691135,false,false
411868,Cotizante411868,1990-01-09,F,22438.275908468207,false,false
871141,Cotizante871141,1964-05-02,F,49202.862180744894,false,false
259958,Cotizante259958,1976-03-21,M,23030.97628927513,true,true
115051,Cotizante115051,1978-01-16,F,42196.18324803283,false,false
474004,Cotizante474004,1985-06-27,M,40706.867120875766,false,true
785935,Cotizante785935,1955-11-05,F,26693.542038477408,true,true
942044,Cotizante942044,1980-07-05,M,30431.274229539114,true,false
828544,Cotizante828544,1983-07-20,F,49468.94616273833,false,false
509408,Cotizante509408,1968-08-06,M,25722.36919126913,true,false
664664,Cotizante664664,1963-08-24,M,28100.558621821903,true,true
220598,Cotizante220598,1961-08-02,M,43498.687241682135,true,true
415319,Cotizante415319,1971-12-05,M,23114.504160398592,false,false
84004,Cotizante84004,1976-05-07,M,41831.27399183801,false,false
524035,Cotizante524035,1988-09-06,M,37942.555258939465,false,false
324162,Cotizante324162,1968-05-24,M,45609.3492760559,false,false
687064,Cotizante687064,1961-01-19,F,36912.79078912627,false,true
123224,Cotizante123224,1964-12-25,F,44860.681827229826,true,false
734568,Cotizante734568,1960-09-10,F,47425.280929648405,true,false
461592,Cotizante461592,1994-11-25,M,44756.937918374686,false,true
353739,Cotizante353739,1992-09-04,F,46141.379691202645,false,true
150778,Cotizante150778,1997-05-09,M,42416.385209102446,false,true
691537,Cotizante691537,1964-06-21,F,27762.29805599464,false,true
222242,Cotizante222242,1966-12-04,F,32925.07801468027,false,false
729799,Cotizante729799,1997-05-08,F,40169.06042026631,false,false
362575,Cotizante362575,1998-02-15,F,43986.88901672064,true,true
77442,Cotizante77442,1959-08-02,M,27504.098773165417,true,false
802870,Cotizante802870,1977-09-15,F,38676.420904005354,true,false
216780,Cotizante216780,1991-07-20,M,44379.0380082776,true,true
119636,Cotizante119636,1988-03-03,F,42999.704693757565,true,true
492696,Cotizante492696,1984-05-08,F,35394.44458549145,false,true
923154,Cotizante923154,1991-12-07,M,25184.351315729495,false,false
682347,Cotizante682347,1958-02-19,M,43707.25678363288,true,true
566407,Cotizante566407,1954-10-14,F,48281.263615465155,true,false
519498,Cotizante519498,1981-06-22,M,21083.29403488488,true,false
834484,Cotizante834484,1990-10-05,M,47964.079966099795,true,false
554658,Cotizante554658,1964-07-08,M,43404.972743361606,true,false
604620,Cotizante604620,1957-04-11,M,33088.739745201055,false,false
411148,Cotizante411148,1991-12-18,F,40473.24777642274,false,false
959573,Cotizante959573,1958-12-23,M,28528.94102085137,true,true
777862,Cotizante777862,1973-12-10,F,29688.197084784515,true,true
924542,Cotizante924542,1980-03-19,M,27993.47934114428,false,true
54611,Cotizante54611,1993-04-12,F,28832.624099435183,false,false
207105,Cotizante207105,1979-04-06,M,42134.51567311202,false,true
405657,Cotizante405657,1998-10-01,M,36600.83511826518,true,false
62677,Cotizante62677,1955-02-04,M,29352.675719153067,true,false
325297,Cotizante325297,1986-09-18,M,24938.223458100125,true,true
369685,Cotizante369685,1993-02-28,F,36425.61806118404,false,true
754362,Cotizante754362,1954-04-18,M,45917.87368317523,true,true
323374,Cotizante323374,1955-06-18,F,33328.40905891018,true,false
852193,Cotizante852193,1989-12-22,M,26373.624112519745,false,false
168725,Cotizante168725,1967-12-19,M,44136.18107879746,true,false
429627,Cotizante429627,1995-07-15,M,29318.21521523472,true,false
862074,Cotizante862074,1971-08-03,F,24789.803195347493,true,false
338078,Cotizante338078,1970-01-15,F,21257.093868045118,false,true
975081,Cotizante975081,1955-05-24,F,49695.02848365046,true,false
506893,Cotizante506893,1971-01-12,M,23775.736137397886,false,true
907142,Cotizante907142,1996-05-05,F,39822.28927133995,true,true
430957,Cotizante430957,1966-12-09,M,32753.519278491603,true,true
430579,Cotizante430579,1953-02-18,M,38565.88794139676,true,true
335767,Cotizante335767,1974-01-18,M,49407.85931197954,false,false
972899,Cotizante972899,1999-04-15,F,46793.97445111498,false,true
64443,Cotizante64443,1990-12-20,M,30977.252159813714,false,false
10382,Cotizante10382,1960-12-10,F,28020.70336770827,false,true
188518,Cotizante188518,1982-06-02,M,28482.832823679924,true,true
958451,Cotizante958451,1952-03-01,M,26287.807554877836,false,true
972064,Cotizante972064,1971-10-28,F,24651.548777522985,false,false
347173,Cotizante347173,1975-06-03,M,21653.209790854668,false,true
