ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
122861,Cotizante122861,1999-01-01,M,33171.940286560755,false,false
129562,Cotizante129562,1994-08-25,M,26546.128815000116,true,false
824635,Cotizante824635,1980-05-10,M,22426.16960677588,true,false
436107,Cotizante436107,1965-08-23,F,31323.863477717845,true,true
483963,Cotizante483963,1964-12-19,M,26950.285440781714,true,false
668678,Cotizante668678,1975-07-24,M,41365.95054856302,true,true
892978,Cotizante892978,1975-10-08,M,20015.04733020809,true,false
482007,Cotizante482007,1987-07-18,M,33410.313603006856,false,false
337901,Cotizante337901,1952-07-24,M,48642.09090781936,false,true
310289,Cotizante310289,1953-12-06,F,42849.74969536701,false,false
783081,Cotizante783081,1978-01-22,F,41177.709099112646,true,true
108187,Cotizante108187,1953-06-05,F,29675.63099674735,true,false
676672,Cotizante676672,1950-05-05,F,35750.56896630036,true,true
815115,Cotizante815115,1975-07-12,M,25590.544626373994,true,false
297464,Cotizante297464,1998-02-21,M,26204.4476383804,false,false
109109,Cotizante109109,1991-08-17,F,47345.763410995154,true,false
388834,Cotizante388834,1978-09-20,M,28683.76332928453,false,true
894972,Cotizante894972,1966-04-23,F,26586.515913036394,true,true
969005,Cotizante969005,1965-06-10,F,44404.33843128402,false,true
393273,Cotizante393273,1959-11-22,M,21632.180313273977,true,true
269697,Cotizante269697,1980-03-22,F,37284.80167565423,true,true
895757,Cotizante895757,1955-12-13,M,26809.314045725376,false,true
86505,Cotizante86505,1997-07-19,M,43357.15139466539,false,true
194480,Cotizante194480,1989-06-18,M,47304.46602244984,false,false
977980,Cotizante977980,1953-12-03,M,42789.003975131294,false,false
272724,Cotizante272724,1964-03-16,F,41834.62013062396,true,false
360677,Cotizante360677,1960-09-07,F,43277.36676286462,false,true
269039,Cotizante269039,1994-06-28,M,30357.06048999739,true,true
276918,Cotizante276918,1981-10-27,F,33898.70358289596,false,true
202555,Cotizante202555,1963-10-23,M,49121.377141266654,true,false
597077,Cotizante597077,1982-04-25,M,22323.70573193741,true,true
630800,Cotizante630800,1988-09-19,M,34804.34512266272,true,true
798089,Cotizante798089,1968-06-10,M,33111.99526671363,true,false
274509,Cotizante274509,1954-11-16,F,44918.975589673275,false,false
844452,Cotizante844452,1975-06-08,M,28140.676221256064,true,false
301200,Cotizante301200,1971-07-04,M,41522.5519504292,false,false
884822,Cotizante884822,1988-06-11,M,38360.94715719624,true,true
566430,Cotizante566430,1971-10-01,F,34742.7935142276,false,true
846751,Cotizante846751,1951-06-14,M,46040.0582712534,true,true
254277,Cotizante254277,1951-11-04,F,34285.849738923236,false,true
81529,Cotizante81529,1961-02-17,F,20945.257329229007,true,false
929238,Cotizante929238,1956-04-03,F,32370.256331779157,false,false
852717,Cotizante852717,1959-03-10,M,45791.49066386009,true,true
115899,Cotizante115899,1971-08-12,M,45246.72557415962,true,true
715803,Cotizante715803,1989-01-03,F,29069.749147411538,true,false
814618,Cotizante814618,1957-03-08,F,45823.19773856677,true,false
404347,Cotizante404347,1966-07-04,M,31357.614696962148,true,true
951660,Cotizante951660,1951-10-15,F,27335.519182981123,false,true
34273,Cotizante34273,1971-05-24,F,49733.08951193823,true,true
851670,Cotizante851670,1953-09-26,M,42737.6487434789,true,false
926070,Cotizante926070,1951-12-28,M,46539.57598209918,false,true
231769,Cotizante231769,1950-08-26,M,27867.418002047114,false,true
938114,Cotizante938114,1993-08-04,M,47839.02698492615,false,true
460649,Cotizante460649,1978-08-16,F,32767.96321026243,true,false
950705,Cotizante950705,1964-02-27,M,38445.765371310335,false,true
816648,Cotizante816648,1968-06-14,M,21233.004559877227,false,true
178613,Cotizante178613,1984-03-01,F,40122.43438486272,false,false
103342,Cotizante103342,1999-06-22,M,42585.82420945111,true,false
752038,Cotizante752038,1954-11-22,M,30107.073027167222,false,true
897436,Cotizante897436,1960-01-14,M,23314.773421956306,true,false
471879,Cotizante471879,1958-10-01,F,42556.2973395277,true,false
285860,Cotizante285860,1994-06-13,M,28942.30977095057,false,true
46873,Cotizante46873,1967-12-20,F,27175.758034930397,false,true
104011,Cotizante104011,1970-06-21,F,37340.03826660092,false,false
896332,Cotizante896332,1951-06-01,M,40432.1991571327,true,true
518203,Cotizante518203,1958-06-28,F,31957.7986590226,true,true
355543,Cotizante355543,1974-09-08,F,26296.38033329534,false,true
8703,Cotizante8703,1976-07-07,M,45592.061580153604,true,true
543533,Cotizante543533,1959-10-04,M,42229.09579824131,false,false
639995,Cotizante639995,1997-12-23,M,42053.67438134516,true,true
269916,Cotizante269916,1979-12-04,M,47853.7725388549,false,true
672204,Cotizante672204,1955-11-17,M,30816.636431946958,false,true
928415,Cotizante928415,1995-09-14,F,25990.4451159504,true,true
817938,Cotizante817938,1985-08-10,M,27974.043553121668,true,true
110484,Cotizante110484,1982-03-01,F,32906.26440415686,false,false
820362,Cotizante820362,1990-06-19,M,21560.021973548057,false,true
455348,Cotizante455348,1972-09-24,F,44348.82028616704,true,false
147898,Cotizante147898,1959-08-22,M,36366.10157342853,false,false
466489,Cotizante466489,1953-11-16,F,46317.5414076287,true,false
852880,Cotizante852880,1989-10-09,M,40054.13754538234,true,false
621961,Cotizante621961,1952-09-28,F,23044.704195527156,true,true
953732,Cotizante953732,1978-04-16,M,27064.360505313143,true,true
167642,Cotizante167642,1966-10-02,F,39616.581170076526,true,true
338765,Cotizante338765,1972-02-26,F,36843.03239275915,false,true
493920,Cotizante493920,1989-05-17,M,34100.49355429171,true,false
998980,Cotizante998980,1962-08-23,M,47195.31351211937,false,true
822653,Cotizante822653,1951-04-20,M,20744.84655988173,true,true
370883,Cotizante370883,1991-09-04,F,42056.437309972025,true,true
436680,Cotizante436680,1986-07-18,F,27394.037126999036,false,true
856729,Cotizante856729,1982-09-19,M,46592.706939540396,false,true
44059,Cotizante44059,1978-11-26,M,22489.756864800915,true,false
258466,Cotizante258466,1986-10-02,M,37235.9441355655,true,false
158648,Cotizante158648,1973-11-13,F,31734.063959822324,true,true
450200,Cotizante450200,1955-08-16,M,49865.55485520313,false,true
553929,Cotizante553929,1971-01-06,F,39543.69787761597,true,false
823613,Cotizante823613,1961-06-12,F,28780.127024295776,true,false
337914,Cotizante337914,1962-08-15,F,24522.32543944131,true,true
139926,Cotizante139926,1954-10-05,F,25336.35491205299,true,false
23286,Cotizante23286,1956-11-05,M,49352.37618208034,true,false
605677,Cotizante605677,1998-06-13,M,33488.48283492574,true,true
