ID,Nombre,FechaNacimiento,Sexo,ValorUnitario,EstadoMora,Embargable
966250,Cotizante966250,1990-06-17,M,22173.59156517887,false,false
502357,Cotizante502357,1965-01-16,M,47301.4420414019,false,true
6834,Cotizante6834,1980-07-06,F,40850.47735262566,false,false
518187,Cotizante518187,1966-02-22,F,43467.752478816226,true,false
174077,Cotizante174077,1990-12-17,F,38865.705570850594,true,true
956576,Cotizante956576,1992-01-17,F,31760.620407124596,false,false
705569,Cotizante705569,1996-11-23,M,31056.754441272973,false,false
108475,Cotizante108475,1970-06-09,M,38669.89327828756,true,false
622604,Cotizante622604,1965-06-23,F,27219.77860413664,false,true
934486,Cotizante934486,1956-09-01,M,48556.46110526273,false,true
66907,Cotizante66907,1986-03-13,F,37770.88016088851,true,false
938852,Cotizante938852,1986-03-06,M,34418.01610713119,false,true
50314,Cotizante50314,1998-07-14,M,23228.79243696272,false,false
332198,Cotizante332198,1985-06-25,F,36851.51240356085,false,true
252984,Cotizante252984,1972-10-03,F,46377.35163899111,true,false
808892,Cotizante808892,1971-03-02,F,20280.051816228948,true,false
607374,Cotizante607374,1981-08-02,M,24311.470346343474,false,false
85772,Cotizante85772,1974-12-28,F,20981.940011239734,false,true
902462,Cotizante902462,1958-05-06,F,24653.424698080027,false,false
257257,Cotizante257257,1978-12-07,M,41605.80318129483,true,true
769963,Cotizante769963,1955-01-20,M,34944.90555012446,false,true
127103,Cotizante127103,1984-02-11,M,30809.418622281948,true,true
131901,Cotizante131901,1953-03-20,F,39632.17731482936,false,true
805471,Cotizante805471,1990-10-21,M,22571.27412875337,false,false
90714,Cotizante90714,1983-12-26,M,34702.88779349362,true,false
779643,Cotizante779643,1969-08-10,M,25060.959178913232,true,true
774742,Cotizante774742,1956-06-27,M,37845.36454360318,false,true
87602,Cotizante87602,1968-05-09,M,43962.49721929044,false,true
694996,Cotizante694996,1965-03-22,M,24578.442603847114,true,false
154535,Cotizante154535,1991-01-09,F,42705.99955098404,false,true
831452,Cotizante831452,1972-03-21,F,24102.121783595197,false,false
857048,Cotizante857048,1989-05-26,M,21888.615678562397,false,false
793723,Cotizante793723,1990-07-10,F,32241.10810633657,false,false
172324,Cotizante172324,1995-10-23,M,47434.55137356154,true,true
346066,Cotizante346066,1983-09-06,M,25368.262217157513,false,false
291709,Cotizante291709,1994-12-23,F,35295.6028205998,false,false
636151,Cotizante636151,1996-09-10,F,20039.520461681706,true,false
883571,Cotizante883571,1955-07-20,F,35765.6974037605,true,false
466516,Cotizante466516,1959-04-26,F,21864.434097903293,true,false
481859,Cotizante481859,1969-11-07,M,38373.564676328686,false,false
425246,Cotizante425246,1987-09-06,F,22270.112819796577,true,true
430848,Cotizante430848,1976-08-15,M,37839.71772824932,true,false
744337,Cotizante744337,1972-12-21,F,38596.3602479513,true,false
957207,Cotizante957207,1973-05-17,F,49366.31359726757,true,false
619532,Cotizante619532,1965-09-07,M,31498.988438609475,false,false
861072,Cotizante861072,1984-11-23,M,37105.73874196295,false,false
472053,Cotizante472053,1971-08-04,M,22156.91671209481,true,true
437098,Cotizante437098,1964-09-19,M,27274.952748478696,false,true
260050,Cotizante260050,1986-07-01,M,45895.92632808521,true,true
676420,Cotizante676420,1954-10-02,F,21954.993216869218,true,false
420453,Cotizante420453,1969-06-09,F,35881.96292178459,true,true
624145,Cotizante624145,1952-03-18,M,24089.26776998042,false,false
150986,Cotizante150986,1964-12-06,M,43810.3773127593,true,true
759112,Cotizante759112,1957-08-28,M,32881.20835898618,true,false
780387,Cotizante780387,1952-06-03,M,45977.31316163904,true,false
267580,Cotizante267580,1956-02-20,M,45792.42658980146,false,true
185863,Cotizante185863,1959-01-22,M,23726.309578639415,true,true
989021,Cotizante989021,1990-03-15,M,27456.710327620363,false,true
372881,Cotizante372881,1962-07-04,F,22834.55917702378,true,false
923084,Cotizante923084,1966-04-22,M,42995.06513530694,false,false
427563,Cotizante427563,1979-09-23,F,32656.73898676833,false,true
982847,Cotizante982847,1961-08-16,F,24746.76159566767,true,false
326609,Cotizante326609,1952-03-09,F,29783.78568208046,false,false
137045,Cotizante137045,1968-12-26,F,30912.381755451286,false,false
818834,Cotizante818834,1953-01-04,M,26704.33041485952,false,false
229427,Cotizante229427,1960-10-22,F,28665.313379897678,true,true
881418,Cotizante881418,1994-03-17,M,41450.64257618329,false,true
566448,Cotizante566448,1977-01-01,F,31969.140223552084,false,false
487787,Cotizante487787,1990-03-02,M,31489.93867326381,true,false
864239,Cotizante864239,1950-01-07,M,47091.446863454184,true,true
887366,Cotizante887366,1965-10-22,F,29746.38314983079,false,true
172986,Cotizante172986,1996-12-02,F,37788.05067643637,true,false
442407,Cotizante442407,1989-09-12,F,27348.49534001511,true,false
75367,Cotizante75367,1966-06-12,M,21674.711965127583,true,true
744376,Cotizante744376,1954-10-21,F,37468.921595917185,false,false
369454,Cotizante369454,1971-05-13,F,25091.168781850953,true,true
95369,Cotizante95369,1982-02-13,F,34367.08130032758,true,true
162034,Cotizante162034,1996-02-25,F,31485.550595586657,true,false
183003,Cotizante183003,1983-08-07,M,31270.863413210693,true,true
296604,Cotizante296604,1993-06-27,M,33244.745081140645,true,false
269148,Cotizante269148,1962-08-27,M,22592.983333216376,true,true
812118,Cotizante812118,1954-04-14,F,46808.85777864742,true,true
521845,Cotizante521845,1996-02-05,M,22190.858631390987,true,false
543108,Cotizante543108,1977-05-23,F,25147.191888535523,true,true
911172,Cotizante911172,1992-10-22,F,25013.351204657505,false,false
738166,Cotizante738166,1987-09-22,M,25198.284278923962,false,true
129146,Cotizante129146,1973-12-25,M,46475.24069756587,true,true
40658,Cotizante40658,1951-12-03,F,34958.036698574295,true,true
970540,Cotizante970540,1986-06-18,F,29489.888614407995,false,true
758038,Cotizante758038,1985-06-02,F,48638.394344250395,true,true
20237,Cotizante20237,1982-12-08,M,31559.18707997553,false,false
397174,Cotizante397174,1956-06-10,F,42072.228706508366,true,true
489247,Cotizante489247,1950-11-26,M,24852.66291187589,false,false
937095,Cotizante937095,1964-12-11,M,24502.566649265686,false,true
459040,Cotizante459040,1970-03-02,M,34945.88801197889,false,false
785440,Cotizante785440,1970-01-18,M,23756.967239614733,true,false
669426,Cotizante669426,1975-11-19,F,27291.223742423572,false,true
892149,Cotizante892149,1995-12-04,M,25616.400919396576,false,true
284156,Cotizante284156,1977-04-20,F,21527.32071984443,false,false
729559,Cotizante729559,1972-08-07,F,36204.15597094714,true,true
